date;house;industry
24.09.16 14:15;2559813;100
24.09.16 14:30;2559913;100
24.09.16 14:45;2560013;100
24.09.16 15:00;2560113;100
24.09.16 15:15;2560213;100
24.09.16 15:30;2560313;100
24.09.16 15:45;2560413;100
24.09.16 16:00;2560513;100
24.09.16 16:15;2560613;100
24.09.16 16:30;2560713;100
24.09.16 16:45;2560813;100
24.09.16 17:00;2560913;100
24.09.16 17:15;2561013;100
24.09.16 17:30;2561113;100
24.09.16 17:45;2561213;100
24.09.16 18:00;2561313;100
24.09.16 18:15;2561413;100
24.09.16 18:30;2561513;100
24.09.16 18:45;2561613;100
24.09.16 19:00;2561713;100
24.09.16 19:15;2561813;100
24.09.16 19:30;2561913;100
24.09.16 19:45;2562013;100
24.09.16 20:00;2562113;100
24.09.16 20:15;2562213;100
24.09.16 20:30;2562313;100
24.09.16 20:45;2562413;100
24.09.16 21:00;2562513;100
24.09.16 21:15;2562613;100
24.09.16 21:30;2562713;100
24.09.16 21:45;2562813;100
24.09.16 22:00;2562913;100
24.09.16 22:15;2563013;100
24.09.16 22:30;2563113;100
24.09.16 22:45;2563213;100
24.09.16 23:00;2563313;100
24.09.16 23:15;2563413;100
24.09.16 23:30;2563513;100
24.09.16 23:45;2563613;100
25.09.16 00:00;2563713;100
25.09.16 00:15;2563813;100
25.09.16 00:30;2563913;100
25.09.16 00:45;2564013;100
25.09.16 01:00;2564113;100
25.09.16 01:15;2564213;100
25.09.16 01:30;2564313;100
25.09.16 01:45;2564413;100
25.09.16 02:00;2564513;100
25.09.16 02:15;2564613;100
25.09.16 02:30;2564713;100
25.09.16 02:45;2564813;100
25.09.16 03:00;2564913;100
25.09.16 03:15;2565013;100
25.09.16 03:30;2565113;100
25.09.16 03:45;2565213;100
25.09.16 04:00;2565313;100
25.09.16 04:15;2565413;100
25.09.16 04:30;2565513;100
25.09.16 04:45;2565613;100
25.09.16 05:00;2565713;100
25.09.16 05:15;2565813;100
25.09.16 05:30;2565913;100
25.09.16 05:45;2566013;100
25.09.16 06:00;2566113;100
25.09.16 06:15;2566213;100
25.09.16 06:30;2566313;100
25.09.16 06:45;2566413;100
25.09.16 07:00;2566513;100
25.09.16 07:15;2566613;100
25.09.16 07:30;2566713;100
25.09.16 07:45;2566813;100
25.09.16 08:00;2566913;100
25.09.16 08:15;2567013;100
25.09.16 08:30;2567113;100
25.09.16 08:45;2567213;100
25.09.16 09:00;2567313;100
25.09.16 09:15;2567413;100
25.09.16 09:30;2567513;100
25.09.16 09:45;2567613;100
25.09.16 10:00;2567713;100
25.09.16 10:15;2567813;100
25.09.16 10:30;2567913;100
25.09.16 10:45;2568013;100
25.09.16 11:00;2568113;100
25.09.16 11:15;2568213;100
25.09.16 11:30;2568313;100
25.09.16 11:45;2568413;100
25.09.16 12:00;2568513;100
25.09.16 12:15;2568613;100
25.09.16 12:30;2568713;100
25.09.16 12:45;2568813;100
25.09.16 13:00;2568913;100
25.09.16 13:15;2569013;100
25.09.16 13:30;2569113;100
25.09.16 13:45;2569213;100
25.09.16 14:00;2569313;100
25.09.16 14:15;2569413;100
25.09.16 14:30;2569513;100
25.09.16 14:45;2569613;100
25.09.16 15:00;2569713;100
25.09.16 15:15;2569813;100
25.09.16 15:30;2569913;100
25.09.16 15:45;2570013;100
25.09.16 16:00;2570113;100
25.09.16 16:15;2570213;100
25.09.16 16:30;2570313;100
25.09.16 16:45;2570413;100
25.09.16 17:00;2570513;100
25.09.16 17:15;2570613;100
25.09.16 17:30;2570713;100
25.09.16 17:45;2570813;100
25.09.16 18:00;2570913;100
25.09.16 18:15;2571013;100
25.09.16 18:30;2571113;100
25.09.16 18:45;2571213;100
25.09.16 19:00;2571313;100
25.09.16 19:15;2571413;100
25.09.16 19:30;2571513;100
25.09.16 19:45;2571613;100
25.09.16 20:00;2571713;100
25.09.16 20:15;2571813;100
25.09.16 20:30;2571913;100
25.09.16 20:45;2572013;100
25.09.16 21:00;2572113;100
25.09.16 21:15;2572213;100
25.09.16 21:30;2572313;100
25.09.16 21:45;2572413;100
25.09.16 22:00;2572513;100
25.09.16 22:15;2572613;100
25.09.16 22:30;2572713;100
25.09.16 22:45;2572813;100
25.09.16 23:00;2572913;100
25.09.16 23:15;2573013;100
25.09.16 23:30;2573113;100
25.09.16 23:45;2573213;100
26.09.16 00:00;2573313;100
26.09.16 00:15;2573413;100
26.09.16 00:30;2573513;100
26.09.16 00:45;2573613;100
26.09.16 01:00;2573713;100
26.09.16 01:15;2573813;100
26.09.16 01:30;2573913;100
26.09.16 01:45;2574013;100
26.09.16 02:00;2574113;100
26.09.16 02:15;2574213;100
26.09.16 02:30;2574313;100
26.09.16 02:45;2574413;100
26.09.16 03:00;2574513;100
26.09.16 03:15;2574613;100
26.09.16 03:30;2574713;100
26.09.16 03:45;2574813;100
26.09.16 04:00;2574913;100
26.09.16 04:15;2575013;100
26.09.16 04:30;2575113;100
26.09.16 04:45;2575213;100
26.09.16 05:00;2575313;100
26.09.16 05:15;2575413;100
26.09.16 05:30;2575513;100
26.09.16 05:45;2575613;100
26.09.16 06:00;2575713;100
26.09.16 06:15;2575813;100
26.09.16 06:30;2575913;100
26.09.16 06:45;2576013;100
26.09.16 07:00;2576113;100
26.09.16 07:15;2576213;100
26.09.16 07:30;2576313;100
26.09.16 07:45;2576413;100
26.09.16 08:00;2576513;100
26.09.16 08:15;2576613;100
26.09.16 08:30;2576713;100
26.09.16 08:45;2576813;100
26.09.16 09:00;2576913;100
26.09.16 09:15;2577013;100
26.09.16 09:30;2577113;100
26.09.16 09:45;2577213;100
26.09.16 10:00;2577313;100
26.09.16 10:15;2577413;100
26.09.16 10:30;2577513;100
26.09.16 10:45;2577613;100
26.09.16 11:00;2577713;100
26.09.16 11:15;2577813;100
26.09.16 11:30;2577913;100
26.09.16 11:45;2578013;100
26.09.16 12:00;2578113;100
26.09.16 12:15;2578213;100
26.09.16 12:30;2578313;100
26.09.16 12:45;2578413;100
26.09.16 13:00;2578513;100
26.09.16 13:15;2578613;100
26.09.16 13:30;2578713;100
26.09.16 13:45;2578813;100
26.09.16 14:00;2578913;100
26.09.16 14:15;2579013;100
26.09.16 14:30;2579113;100
26.09.16 14:45;2579213;100
26.09.16 15:00;2579313;100
26.09.16 15:15;2579413;100
26.09.16 15:30;2579513;100
26.09.16 15:45;2579613;100
26.09.16 16:00;2579713;100
26.09.16 16:15;2579813;100
26.09.16 16:30;2579913;100
26.09.16 16:45;2580013;100
26.09.16 17:00;2580113;100
26.09.16 17:15;2580213;100
26.09.16 17:30;2580313;100
26.09.16 17:45;2580413;100
26.09.16 18:00;2580513;100
26.09.16 18:15;2580613;100
26.09.16 18:30;2580713;100
26.09.16 18:45;2580813;100
26.09.16 19:00;2580913;100
26.09.16 19:15;2581013;100
26.09.16 19:30;2581113;100
26.09.16 19:45;2581213;100
26.09.16 20:00;2581313;100
26.09.16 20:15;2581413;100
26.09.16 20:30;2581513;100
26.09.16 20:45;2581613;100
26.09.16 21:00;2581713;100
26.09.16 21:15;2581813;100
26.09.16 21:30;2581913;100
26.09.16 21:45;2582013;100
26.09.16 22:00;2582113;100
26.09.16 22:15;2582213;100
26.09.16 22:30;2582313;100
26.09.16 22:45;2582413;100
26.09.16 23:00;2582513;100
26.09.16 23:15;2582613;100
26.09.16 23:30;2582713;100
26.09.16 23:45;2582813;100
27.09.16 00:00;2582913;100
27.09.16 00:15;2583013;100
27.09.16 00:30;2583113;100
27.09.16 00:45;2583213;100
27.09.16 01:00;2583313;100
27.09.16 01:15;2583413;100
27.09.16 01:30;2583513;100
27.09.16 01:45;2583613;100
27.09.16 02:00;2583713;100
27.09.16 02:15;2583813;100
27.09.16 02:30;2583913;100
27.09.16 02:45;2584013;100
27.09.16 03:00;2584113;100
27.09.16 03:15;2584213;100
27.09.16 03:30;2584313;100
27.09.16 03:45;2584413;100
27.09.16 04:00;2584513;100
27.09.16 04:15;2584613;100
27.09.16 04:30;2584713;100
27.09.16 04:45;2584813;100
27.09.16 05:00;2584913;100
27.09.16 05:15;2585013;100
27.09.16 05:30;2585113;100
27.09.16 05:45;2585213;100
27.09.16 06:00;2585313;100
27.09.16 06:15;2585413;100
27.09.16 06:30;2585513;100
27.09.16 06:45;2585613;100
27.09.16 07:00;2585713;100
27.09.16 07:15;2585813;100
27.09.16 07:30;2585913;100
27.09.16 07:45;2586013;100
27.09.16 08:00;2586113;100
27.09.16 08:15;2586213;100
27.09.16 08:30;2586313;100
27.09.16 08:45;2586413;100
27.09.16 09:00;2586513;100
27.09.16 09:15;2586613;100
27.09.16 09:30;2586713;100
27.09.16 09:45;2586813;100
27.09.16 10:00;2586913;100
27.09.16 10:15;2587013;100
27.09.16 10:30;2587113;100
27.09.16 10:45;2587213;100
27.09.16 11:00;2587313;100
27.09.16 11:15;2587413;100
27.09.16 11:30;2587513;100
27.09.16 11:45;2587613;100
27.09.16 12:00;2587713;100
27.09.16 12:15;2587813;100
27.09.16 12:30;2587913;100
27.09.16 12:45;2588013;100
27.09.16 13:00;2588113;100
27.09.16 13:15;2588213;100
27.09.16 13:30;2588313;100
27.09.16 13:45;2588413;100
27.09.16 14:00;2588513;100
27.09.16 14:15;2588613;100
27.09.16 14:30;2588713;100
27.09.16 14:45;2588813;100
27.09.16 15:00;2588913;100
27.09.16 15:15;2589013;100
27.09.16 15:30;2589113;100
27.09.16 15:45;2589213;100
27.09.16 16:00;2589313;100
27.09.16 16:15;2589413;100
27.09.16 16:30;2589513;100
27.09.16 16:45;2589613;100
27.09.16 17:00;2589713;100
27.09.16 17:15;2589813;100
27.09.16 17:30;2589913;100
27.09.16 17:45;2590013;100
27.09.16 18:00;2590113;100
27.09.16 18:15;2590213;100
27.09.16 18:30;2590313;100
27.09.16 18:45;2590413;100
27.09.16 19:00;2590513;100
27.09.16 19:15;2590613;100
27.09.16 19:30;2590713;100
27.09.16 19:45;2590813;100
27.09.16 20:00;2590913;100
27.09.16 20:15;2591013;100
27.09.16 20:30;2591113;100
27.09.16 20:45;2591213;100
27.09.16 21:00;2591313;100
27.09.16 21:15;2591413;100
27.09.16 21:30;2591513;100
27.09.16 21:45;2591613;100
27.09.16 22:00;2591713;100
27.09.16 22:15;2591813;100
27.09.16 22:30;2591913;100
27.09.16 22:45;2592013;100
27.09.16 23:00;2592113;100
27.09.16 23:15;2592213;100
27.09.16 23:30;2592313;100
27.09.16 23:45;2592413;100
28.09.16 00:00;2592513;100
28.09.16 00:15;2592613;100
28.09.16 00:30;2592713;100
28.09.16 00:45;2592813;100
28.09.16 01:00;2592913;100
28.09.16 01:15;2593013;100
28.09.16 01:30;2593113;100
28.09.16 01:45;2593213;100
28.09.16 02:00;2593313;100
28.09.16 02:15;2593413;100
28.09.16 02:30;2593513;100
28.09.16 02:45;2593613;100
28.09.16 03:00;2593713;100
28.09.16 03:15;2593813;100
28.09.16 03:30;2593913;100
28.09.16 03:45;2594013;100
28.09.16 04:00;2594113;100
28.09.16 04:15;2594213;100
28.09.16 04:30;2594313;100
28.09.16 04:45;2594413;100
28.09.16 05:00;2594513;100
28.09.16 05:15;2594613;100
28.09.16 05:30;2594713;100
28.09.16 05:45;2594813;100
28.09.16 06:00;2594913;100
28.09.16 06:15;2595013;100
28.09.16 06:30;2595113;100
28.09.16 06:45;2595213;100
28.09.16 07:00;2595313;100
28.09.16 07:15;2595413;100
28.09.16 07:30;2595513;100
28.09.16 07:45;2595613;100
28.09.16 08:00;2595713;100
28.09.16 08:15;2595813;100
28.09.16 08:30;2595913;100
28.09.16 08:45;2596013;100
28.09.16 09:00;2596113;100
28.09.16 09:15;2596213;100
28.09.16 09:30;2596313;100
28.09.16 09:45;2596413;100
28.09.16 10:00;2596513;100
28.09.16 10:15;2596613;100
28.09.16 10:30;2596713;100
28.09.16 10:45;2596813;100
28.09.16 11:00;2596913;100
28.09.16 11:15;2597013;100
28.09.16 11:30;2597113;100
28.09.16 11:45;2597213;100
28.09.16 12:00;2597313;100
28.09.16 12:15;2597413;100
28.09.16 12:30;2597513;100
28.09.16 12:45;2597613;100
28.09.16 13:00;2597713;100
28.09.16 13:15;2597813;100
28.09.16 13:30;2597913;100
28.09.16 13:45;2598013;100
28.09.16 14:00;2598113;100
28.09.16 14:15;2598213;100
28.09.16 14:30;2598313;100
28.09.16 14:45;2598413;100
28.09.16 15:00;2598513;100
28.09.16 15:15;2598613;100
28.09.16 15:30;2598713;100
28.09.16 15:45;2598813;100
28.09.16 16:00;2598913;100
28.09.16 16:15;2599013;100
28.09.16 16:30;2599113;100
28.09.16 16:45;2599213;100
28.09.16 17:00;2599313;100
28.09.16 17:15;2599413;100
28.09.16 17:30;2599513;100
28.09.16 17:45;2599613;100
28.09.16 18:00;2599713;100
28.09.16 18:15;2599813;100
28.09.16 18:30;2599913;100
28.09.16 18:45;2600013;100
28.09.16 19:00;2600113;100
28.09.16 19:15;2600213;100
28.09.16 19:30;2600313;100
28.09.16 19:45;2600413;100
28.09.16 20:00;2600513;100
28.09.16 20:15;2600613;100
28.09.16 20:30;2600713;100
28.09.16 20:45;2600813;100
28.09.16 21:00;2600913;100
28.09.16 21:15;2601013;100
28.09.16 21:30;2601113;100
28.09.16 21:45;2601213;100
28.09.16 22:00;2601313;100
28.09.16 22:15;2601413;100
28.09.16 22:30;2601513;100
28.09.16 22:45;2601613;100
28.09.16 23:00;2601713;100
28.09.16 23:15;2601813;100
28.09.16 23:30;2601913;100
28.09.16 23:45;2602013;100
29.09.16 00:00;2602113;100
29.09.16 00:15;2602213;100
29.09.16 00:30;2602313;100
29.09.16 00:45;2602413;100
29.09.16 01:00;2602513;100
29.09.16 01:15;2602613;100
29.09.16 01:30;2602713;100
29.09.16 01:45;2602813;100
29.09.16 02:00;2602913;100
29.09.16 02:15;2603013;100
29.09.16 02:30;2603113;100
29.09.16 02:45;2603213;100
29.09.16 03:00;2603313;100
29.09.16 03:15;2603413;100
29.09.16 03:30;2603513;100
29.09.16 03:45;2603613;100
29.09.16 04:00;2603713;100
29.09.16 04:15;2603813;100
29.09.16 04:30;2603913;100
29.09.16 04:45;2604013;100
29.09.16 05:00;2604113;100
29.09.16 05:15;2604213;100
29.09.16 05:30;2604313;100
29.09.16 05:45;2604413;100
29.09.16 06:00;2604513;100
29.09.16 06:15;2604613;100
29.09.16 06:30;2604713;100
29.09.16 06:45;2604813;100
29.09.16 07:00;2604913;100
29.09.16 07:15;2605013;100
29.09.16 07:30;2605113;100
29.09.16 07:45;2605213;100
29.09.16 08:00;2605313;100
29.09.16 08:15;2605413;100
29.09.16 08:30;2605513;100
29.09.16 08:45;2605613;100
29.09.16 09:00;2605713;100
29.09.16 09:15;2605813;100
29.09.16 09:30;2605913;100
29.09.16 09:45;2606013;100
29.09.16 10:00;2606113;100
29.09.16 10:15;2606213;100
29.09.16 10:30;2606313;100
29.09.16 10:45;2606413;100
29.09.16 11:00;2606513;100
29.09.16 11:15;2606613;100
29.09.16 11:30;2606713;100
29.09.16 11:45;2606813;100
29.09.16 12:00;2606913;100
29.09.16 12:15;2607013;100
29.09.16 12:30;2607113;100
29.09.16 12:45;2607213;100
29.09.16 13:00;2607313;100
29.09.16 13:15;2607413;100
29.09.16 13:30;2607513;100
29.09.16 13:45;2607613;100
29.09.16 14:00;2607713;100
29.09.16 14:15;2607813;100
29.09.16 14:30;2607913;100
29.09.16 14:45;2608013;100
29.09.16 15:00;2608113;100
29.09.16 15:15;2608213;100
29.09.16 15:30;2608313;100
29.09.16 15:45;2608413;100
29.09.16 16:00;2608513;100
29.09.16 16:15;2608613;100
29.09.16 16:30;2608713;100
29.09.16 16:45;2608813;100
29.09.16 17:00;2608913;100
29.09.16 17:15;2609013;100
29.09.16 17:30;2609113;100
29.09.16 17:45;2609213;100
29.09.16 18:00;2609313;100
29.09.16 18:15;2609413;100
29.09.16 18:30;2609513;100
29.09.16 18:45;2609613;100
29.09.16 19:00;2609713;100
29.09.16 19:15;2609813;100
29.09.16 19:30;2609913;100
29.09.16 19:45;2610013;100
29.09.16 20:00;2610113;100
29.09.16 20:15;2610213;100
29.09.16 20:30;2610313;100
29.09.16 20:45;2610413;100
29.09.16 21:00;2610513;100
29.09.16 21:15;2610613;100
29.09.16 21:30;2610713;100
29.09.16 21:45;2610813;100
29.09.16 22:00;2610913;100
29.09.16 22:15;2611013;100
29.09.16 22:30;2611113;100
29.09.16 22:45;2611213;100
29.09.16 23:00;2611313;100
29.09.16 23:15;2611413;100
29.09.16 23:30;2611513;100
29.09.16 23:45;2611613;100
30.09.16 00:00;2611713;100
30.09.16 00:15;2611813;100
30.09.16 00:30;2611913;100
30.09.16 00:45;2612013;100
30.09.16 01:00;2612113;100
30.09.16 01:15;2612213;100
30.09.16 01:30;2612313;100
30.09.16 01:45;2612413;100
30.09.16 02:00;2612513;100
30.09.16 02:15;2612613;100
30.09.16 02:30;2612713;100
30.09.16 02:45;2612813;100
30.09.16 03:00;2612913;100
30.09.16 03:15;2613013;100
30.09.16 03:30;2613113;100
30.09.16 03:45;2613213;100
30.09.16 04:00;2613313;100
30.09.16 04:15;2613413;100
30.09.16 04:30;2613513;100
30.09.16 04:45;2613613;100
30.09.16 05:00;2613713;100
30.09.16 05:15;2613813;100
30.09.16 05:30;2613913;100
30.09.16 05:45;2614013;100
30.09.16 06:00;2614113;100
30.09.16 06:15;2614213;100
30.09.16 06:30;2614313;100
30.09.16 06:45;2614413;100
30.09.16 07:00;2614513;100
30.09.16 07:15;2614613;100
30.09.16 07:30;2614713;100
30.09.16 07:45;2614813;100
30.09.16 08:00;2614913;100
30.09.16 08:15;2615013;100
30.09.16 08:30;2615113;100
30.09.16 08:45;2615213;100
30.09.16 09:00;2615313;100
30.09.16 09:15;2615413;100
30.09.16 09:30;2615513;100
30.09.16 09:45;2615613;100
30.09.16 10:00;2615713;100
30.09.16 10:15;2615813;100
30.09.16 10:30;2615913;100
30.09.16 10:45;2616013;100
30.09.16 11:00;2616113;100
30.09.16 11:15;2616213;100
30.09.16 11:30;2616313;100
30.09.16 11:45;2616413;100
30.09.16 12:00;2616513;100
30.09.16 12:15;2616613;100
30.09.16 12:30;2616713;100
30.09.16 12:45;2616813;100
30.09.16 13:00;2616913;100
30.09.16 13:15;2617013;100
30.09.16 13:30;2617113;100
30.09.16 13:45;2617213;100
30.09.16 14:00;2617313;100
30.09.16 14:15;2617413;100
30.09.16 14:30;2617513;100
30.09.16 14:45;2617613;100
30.09.16 15:00;2617713;100
30.09.16 15:15;2617813;100
30.09.16 15:30;2617913;100
30.09.16 15:45;2618013;100
30.09.16 16:00;2618113;100
30.09.16 16:15;2618213;100
30.09.16 16:30;2618313;100
30.09.16 16:45;2618413;100
30.09.16 17:00;2618513;100
30.09.16 17:15;2618613;100
30.09.16 17:30;2618713;100
30.09.16 17:45;2618813;100
30.09.16 18:00;2618913;100
30.09.16 18:15;2619013;100
30.09.16 18:30;2619113;100
30.09.16 18:45;2619213;100
30.09.16 19:00;2619313;100
30.09.16 19:15;2619413;100
30.09.16 19:30;2619513;100
30.09.16 19:45;2619613;100
30.09.16 20:00;2619713;100
30.09.16 20:15;2619813;100
30.09.16 20:30;2619913;100
30.09.16 20:45;2620013;100
30.09.16 21:00;2620113;100
30.09.16 21:15;2620213;100
30.09.16 21:30;2620313;100
30.09.16 21:45;2620413;100
30.09.16 22:00;2620513;100
30.09.16 22:15;2620613;100
30.09.16 22:30;2620713;100
30.09.16 22:45;2620813;100
30.09.16 23:00;2620913;100
30.09.16 23:15;2621013;100
30.09.16 23:30;2621113;100
30.09.16 23:45;2621213;100
01.10.16 00:00;2621313;100
01.10.16 00:15;2621413;100
01.10.16 00:30;2621513;100
01.10.16 00:45;2621613;100
01.10.16 01:00;2621713;100
01.10.16 01:15;2621813;100
01.10.16 01:30;2621913;100
01.10.16 01:45;2622013;100
01.10.16 02:00;2622113;100
01.10.16 02:15;2622213;100
01.10.16 02:30;2622313;100
01.10.16 02:45;2622413;100
01.10.16 03:00;2622513;100
01.10.16 03:15;2622613;100
01.10.16 03:30;2622713;100
01.10.16 03:45;2622813;100
01.10.16 04:00;2622913;100
01.10.16 04:15;2623013;100
01.10.16 04:30;2623113;100
01.10.16 04:45;2623213;100
01.10.16 05:00;2623313;100
01.10.16 05:15;2623413;100
01.10.16 05:30;2623513;100
01.10.16 05:45;2623613;100
01.10.16 06:00;2623713;100
01.10.16 06:15;2623813;100
01.10.16 06:30;2623913;100
01.10.16 06:45;2624013;100
01.10.16 07:00;2624113;100
01.10.16 07:15;2624213;100
01.10.16 07:30;2624313;100
01.10.16 07:45;2624413;100
01.10.16 08:00;2624513;100
01.10.16 08:15;2624613;100
01.10.16 08:30;2624713;100
01.10.16 08:45;2624813;100
01.10.16 09:00;2624913;100
01.10.16 09:15;2625013;100
01.10.16 09:30;2625113;100
01.10.16 09:45;2625213;100
01.10.16 10:00;2625313;100
01.10.16 10:15;2625413;100
01.10.16 10:30;2625513;100
01.10.16 10:45;2625613;100
01.10.16 11:00;2625713;100
01.10.16 11:15;2625813;100
01.10.16 11:30;2625913;100
01.10.16 11:45;2626013;100
01.10.16 12:00;2626113;100
01.10.16 12:15;2626213;100
01.10.16 12:30;2626313;100
01.10.16 12:45;2626413;100
01.10.16 13:00;2626513;100
01.10.16 13:15;2626613;100
01.10.16 13:30;2626713;100
01.10.16 13:45;2626813;100
01.10.16 14:00;2626913;100
01.10.16 14:15;2627013;100
01.10.16 14:30;2627113;100
01.10.16 14:45;2627213;100
01.10.16 15:00;2627313;100
01.10.16 15:15;2627413;100
01.10.16 15:30;2627513;100
01.10.16 15:45;2627613;100
01.10.16 16:00;2627713;100
01.10.16 16:15;2627813;100
01.10.16 16:30;2627913;100
01.10.16 16:45;2628013;100
01.10.16 17:00;2628113;100
01.10.16 17:15;2628213;100
01.10.16 17:30;2628313;100
01.10.16 17:45;2628413;100
01.10.16 18:00;2628513;100
01.10.16 18:15;2628613;100
01.10.16 18:30;2628713;100
01.10.16 18:45;2628813;100
01.10.16 19:00;2628913;100
01.10.16 19:15;2629013;100
01.10.16 19:30;2629113;100
01.10.16 19:45;2629213;100
01.10.16 20:00;2629313;100
01.10.16 20:15;2629413;100
01.10.16 20:30;2629513;100
01.10.16 20:45;2629613;100
01.10.16 21:00;2629713;100
01.10.16 21:15;2629813;100
01.10.16 21:30;2629913;100
01.10.16 21:45;2630013;100
01.10.16 22:00;2630113;100
01.10.16 22:15;2630213;100
01.10.16 22:30;2630313;100
01.10.16 22:45;2630413;100
01.10.16 23:00;2630513;100
01.10.16 23:15;2630613;100
01.10.16 23:30;2630713;100
01.10.16 23:45;2630813;100
02.10.16 00:00;2630913;100
02.10.16 00:15;2631013;100
02.10.16 00:30;2631113;100
02.10.16 00:45;2631213;100
02.10.16 01:00;2631313;100
02.10.16 01:15;2631413;100
02.10.16 01:30;2631513;100
02.10.16 01:45;2631613;100
02.10.16 02:00;2631713;100
02.10.16 02:15;2631813;100
02.10.16 02:30;2631913;100
02.10.16 02:45;2632013;100
02.10.16 03:00;2632113;100
02.10.16 03:15;2632213;100
02.10.16 03:30;2632313;100
02.10.16 03:45;2632413;100
02.10.16 04:00;2632513;100
02.10.16 04:15;2632613;100
02.10.16 04:30;2632713;100
02.10.16 04:45;2632813;100
02.10.16 05:00;2632913;100
02.10.16 05:15;2633013;100
02.10.16 05:30;2633113;100
02.10.16 05:45;2633213;100
02.10.16 06:00;2633313;100
02.10.16 06:15;2633413;100
02.10.16 06:30;2633513;100
02.10.16 06:45;2633613;100
02.10.16 07:00;2633713;100
02.10.16 07:15;2633813;100
02.10.16 07:30;2633913;100
02.10.16 07:45;2634013;100
02.10.16 08:00;2634113;100
02.10.16 08:15;2634213;100
02.10.16 08:30;2634313;100
02.10.16 08:45;2634413;100
02.10.16 09:00;2634513;100
02.10.16 09:15;2634613;100
02.10.16 09:30;2634713;100
02.10.16 09:45;2634813;100
02.10.16 10:00;2634913;100
02.10.16 10:15;2635013;100
02.10.16 10:30;2635113;100
02.10.16 10:45;2635213;100
02.10.16 11:00;2635313;100
02.10.16 11:15;2635413;100
02.10.16 11:30;2635513;100
02.10.16 11:45;2635613;100
02.10.16 12:00;2635713;100
02.10.16 12:15;2635813;100
02.10.16 12:30;2635913;100
02.10.16 12:45;2636013;100
02.10.16 13:00;2636113;100
02.10.16 13:15;2636213;100
02.10.16 13:30;2636313;100
02.10.16 13:45;2636413;100
02.10.16 14:00;2636513;100
02.10.16 14:15;2636613;100
02.10.16 14:30;2636713;100
02.10.16 14:45;2636813;100
02.10.16 15:00;2636913;100
02.10.16 15:15;2637013;100
02.10.16 15:30;2637113;100
02.10.16 15:45;2637213;100
02.10.16 16:00;2637313;100
02.10.16 16:15;2637413;100
02.10.16 16:30;2637513;100
02.10.16 16:45;2637613;100
02.10.16 17:00;2637713;100
02.10.16 17:15;2637813;100
02.10.16 17:30;2637913;100
02.10.16 17:45;2638013;100
02.10.16 18:00;2638113;100
02.10.16 18:15;2638213;100
02.10.16 18:30;2638313;100
02.10.16 18:45;2638413;100
02.10.16 19:00;2638513;100
02.10.16 19:15;2638613;100
02.10.16 19:30;2638713;100
02.10.16 19:45;2638813;100
02.10.16 20:00;2638913;100
02.10.16 20:15;2639013;100
02.10.16 20:30;2639113;100
02.10.16 20:45;2639213;100
02.10.16 21:00;2639313;100
02.10.16 21:15;2639413;100
02.10.16 21:30;2639513;100
02.10.16 21:45;2639613;100
02.10.16 22:00;2639713;100
02.10.16 22:15;2639813;100
02.10.16 22:30;2639913;100
02.10.16 22:45;2640013;100
02.10.16 23:00;2640113;100
02.10.16 23:15;2640213;100
02.10.16 23:30;2640313;100
02.10.16 23:45;2640413;100
03.10.16 00:00;2640513;100
03.10.16 00:15;2640613;100
03.10.16 00:30;2640713;100
03.10.16 00:45;2640813;100
03.10.16 01:00;2640913;100
03.10.16 01:15;2641013;100
03.10.16 01:30;2641113;100
03.10.16 01:45;2641213;100
03.10.16 02:00;2641313;100
03.10.16 02:15;2641413;100
03.10.16 02:30;2641513;100
03.10.16 02:45;2641613;100
03.10.16 03:00;2641713;100
03.10.16 03:15;2641813;100
03.10.16 03:30;2641913;100
03.10.16 03:45;2642013;100
03.10.16 04:00;2642113;100
03.10.16 04:15;2642213;100
03.10.16 04:30;2642313;100
03.10.16 04:45;2642413;100
03.10.16 05:00;2642513;100
03.10.16 05:15;2642613;100
03.10.16 05:30;2642713;100
03.10.16 05:45;2642813;100
03.10.16 06:00;2642913;100
03.10.16 06:15;2643013;100
03.10.16 06:30;2643113;100
03.10.16 06:45;2643213;100
03.10.16 07:00;2643313;100
03.10.16 07:15;2643413;100
03.10.16 07:30;2643513;100
03.10.16 07:45;2643613;100
03.10.16 08:00;2643713;100
03.10.16 08:15;2643813;100
03.10.16 08:30;2643913;100
03.10.16 08:45;2644013;100
03.10.16 09:00;2644113;100
03.10.16 09:15;2644213;100
03.10.16 09:30;2644313;100
03.10.16 09:45;2644413;100
03.10.16 10:00;2644513;100
03.10.16 10:15;2644613;100
03.10.16 10:30;2644713;100
03.10.16 10:45;2644813;100
03.10.16 11:00;2644913;100
03.10.16 11:15;2645013;100
03.10.16 11:30;2645113;100
03.10.16 11:45;2645213;100
03.10.16 12:00;2645313;100
03.10.16 12:15;2645413;100
03.10.16 12:30;2645513;100
03.10.16 12:45;2645613;100
03.10.16 13:00;2645713;100
03.10.16 13:15;2645813;100
03.10.16 13:30;2645913;100
03.10.16 13:45;2646013;100
03.10.16 14:00;2646113;100
03.10.16 14:15;2646213;100
03.10.16 14:30;2646313;100
03.10.16 14:45;2646413;100
03.10.16 15:00;2646513;100
03.10.16 15:15;2646613;100
03.10.16 15:30;2646713;100
03.10.16 15:45;2646813;100
03.10.16 16:00;2646913;100
03.10.16 16:15;2647013;100
03.10.16 16:30;2647113;100
